 • 모든 BW·스타2 원거리 무기에 빗나감 기능 적용,,,,1.12,,,,,,,,,,,,,,,,,,,,
   ◦ 낮은 지형에서 높은 지형 공격·수풀 속 대상 공격: 46.875% 확률로 빗나감,,,,1.12,,,,,,,,,,,,,,,,,,,,
   ◦ 다크 스웜 안의 대상 공격: 100% 빗나감 / 관통형 무기는 빗나가지 않음,,,,1.12,,,,,,,,,,,,,,,,,,,,
   ◦ 공격이 빗나가면 방사 피해 지점도 빗나감,,,,1.12,,,,,,,,,,,,,,,,,,,,
버그 수정 및 기타 변경 사항,,,,,,,,,,,,,,,,,,,,,,,,
 • 다시보기 되감기 충돌 문제 수정,,,,1.12.3,,,,,,,,,,,,,,,,,,,,
 • 플레이그가 가스 구조물에 적용되지 않던 문제 수정,,,,1.12.3,,,,,,,,,,,,,,,,,,,,
 • 사이클론 락온을 주문으로 분류하고 다크 스웜 안의 대상도 지정 가능하도록 수정,,,,1.12,,,,,,,,,,,,,,,,,,,,
 • 인스네어·마엘스트롬·스테이시스 필드가 잠복 유닛을 대상으로 지정 가능하도록 수정,,,,1.12,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,보호막 재생,,,,,,,,,,,,
,,,,,,,,,,,,• 회복량: 초당 0.6125 → 초당 0.9954,1.12,,,,,,,,,,,
,,,,,,고스트,,,,,,질럿,,,,,,저글링,,,,,,
,,,,,, • 클로킹 연구 필요: 코버트 옵스,,,,1.12,,, • 공격 중 이동 불가 시간: 0.22 → 0.2,,,,1.12,,, • 공격 주기: 0.41 → 0.43,,,,1.12
,,,,,,• 클로킹 연구 비용/시간: 100/100·35,1.12,,,,,,드라군,,,,,,,,,,,
,,,,,,,,,,,, • 보호막/체력: 80/100 → 70/110,,,,1.12,,,,,,,,
,,,,,,,,,,,, • 특이점 장전 개발 시간: 125 → 107,,,,1.12,,,,,,,,
,,,,,,,,,,,,,,,, • 아드레날린 분비선 공격 속도 증가량: 40% → 45%,,• 아드레날린 분비선 공격 속도 증가량: 40% → 45%,1.12,,,,,[[PATCH_NO_AUTO_DIVIDER]]
,,,,,,,,,,,,,,,,,,드론,1.12.2,,,,,
,,,,,,,,,,,,,,,,,,• 공격 주기: 1.14 → 1.07,,,,,,
,,,,,,,,,,,,,,,,,,• 대군주 이동 속도 업그레이드 오류 수정: 1.837 → 3.06,,,,,,
,,,,,,,,,,,,,,,,,,오버로드,,,,,,
,,,,,,,,,,,,,,,,,,• 탐지 범뒤: 9 → 10 (오류 수정),1.12,,,,,
,,,,,, • 락다운 시전 사거리: 10 → 9,,,,1.12,,,리버,,,,,,울트라리스크,,,,,
,,,,,,벌쳐,,,,,, • 보호막/체력: 80/100 → 70/110,,,,1.12,,, • 비용: 200/200 → 175/175,,,,1.12,
,,,,,, • 가속도: 8.75 → 12.95,,,,1.12,,• 공격력: 105 (보호막 +50) → 100 (보호막 +55),1.12,,,,,, • 반경: 0.8125 → 0.875,,,,1.12,
,,,,,,골리앗,,,,,,• 스캐럽 공격력 증가: 20 (보호막 +35) → 25 (보호막 +30),1.12,,,,, • 아군 밀치기 우선순위: 0 → 1,,,,1.12,,
,,,,,,,,,,,, • 공격 시작 지연: 0 → 0.04,,,,1.12,,,,,,,,
,,,,,, • 지상 공격 주기: 0.88 → 0.94,,,,1.12,,, • 스캐럽 이동 속도: 12.6 → 11.2,,,,1.12,,,퀸,,,,
,,,,,,레이스,,,,,, • 공격 사거리를 선택 시 표시,,,,1.12,,• 인스네어 진화 필요: 퀸즈 네스트,1.12,,,,,
,,,,,,,,,,,,옵저버,,,,,,,,,,,,
,,,,,,,,,,,,• 탐지 범위: 10 → 11 (오류 수정),1.12,,,,,,,,,,,
,,,,,, • 클로킹 필드 연구 시간: 79 → 57,,,,1.12,,,커세어,,,,,• 인스네어 진화 비용/시간: 100/100·35,1.12,,,,,
,,,,,, • 아폴로 반응로 연구 비용: 150/150 → 100/100,,,,1.12,,, • 공격 사거리: 5 → 6,,,,1.12,,, • 인페스트 커맨드 센터 시전 시간: 0 → 5.7,,,,1.12
,,,,,,사이언스 베슬,,,,,,• 공격력,,,,,, • 인페스트 커맨드 센터 재사용 대기시간: 0 → 7.1,,,,1.12,,
,,,,,,,,,,,,◦ 기본: 3.75 → 4.5,1.12,,,,,,,,,,,
,,,,,,,,,,,,◦ 경장갑: 3.125 → 3.75,1.12,,,,,,,,,,,
,,,,,, • 이래디에이트 초기 피해량: 10 → 0,,,,1.12,,◦ 중장갑: 5 → 6,1.12,,,,,,인페스티드 테란,,,,,
,,,,,,,,,,,,◦ 보호막: 4 → 4.8,1.12,,,,,,,,,,,
,,,,,, • 이래디에이트 지속 시간: 30 → 27,,,,1.12,,,스카웃,,,,,, • 생산 시간: 27 → 24,,,,1.12,
,,,,,, • 이래디에이트 총 피해량: 289.9 → 249.9,,,,1.12,,• 지상 공격력: 10 (보호막 +5) → 9 (경장갑 +6),1.12,,,,,,디바우러,,,,,
,,,,,,배틀크루저,,,,,,,,,,,,, • 체력: 275 → 250,,,,1.12,
,,,,,, • 체력: 550 → 700 → 650,,,,1.12 / 1.12.2,,, • 지상 공격 주기: 1.34 → 1.21,,,,1.12,,,,,,,
,,,,,, • 방어력: 3 → 4 → 3,,,,1.12 / 1.12.2,,,아비터,,,,,,,,,,,
,,,,,, • 이동 속도: 2.8 → 2.63,,,,1.12,,, • 스테이시스 필드 지속 시간: 33 → 21,,,,1.12,,,,,,,
,,,,,, • 비용: 400/300 → 375/275,,,,1.12.2,,, • 스테이시스 필드 사거리: 9 → 8,,,,1.12,,,,,,,
,,,,,, • 인구: 6 → 5 → 6,,,,1.12 / 1.12.2,,,,,,,,,,,,,,
,,,,,, • 지상/공중 공격력: 25 → 27,,,,1.12,,, • 리콜이 공유 제어 상태의 동맹 유닛에도 사용 가능,,,,1.12,,,,,,,
,,,,,, • 지상/공중 사거리: 6 → 7,,,,1.12,,,,,,,,,,,,,,
,,,,,, • 야마토 건 공격력: 260 → 240,,,,1.12,,,,,,,,,,,,,,
,,,,,, • 야마토 건 에너지: 125 → 100,,,,1.12,,,,,,,,,,,,,,
,,,,,, • 야마토 건 시전/투사체 사거리: 10/20 → 13/26 → 12/24,,,,1.12 / 1.12.2,,,,,,,,,,,,,,
1.11 (24.11.08)  /  1.11.2 (11.11)  /  1.11.3 (11.15),,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,엔지니어링 베이,,,,,,실드 배터리,,,,,,성큰 콜로니,,,,,,
,,,,,,• 건설 시간: 25 → 21,,,,,, • 보호막 재충전 보호막 회복량: 초당 20 → 초당 39,,,,,, • 체력: 350 → 325,,,,,,
,,,,,,아머리,,,,,,스타게이트,,,,,, • 공격 주기: 1.43 → 1.52,,,,,,
,,,,,,• 건설 시간: 39 → 36,,,,,, • 비용: 150/150 → 150/100,,,,,,스포어 콜로니,,,,,,
,,,,,,마린,,,,,,플릿 비콘,,,,,, • 공격 사거리: 8.5 → 8,,,,,,
,,,,,,• 생산 시간: 17 → 18,1.11.3,,,,, • 비용: 250/200 → 200/150,,,,,,드론,,,,,,
,,,,,,파이어뱃,,,,,,옵저버토리,,,,,,• 공격 주기: 1.07 → 1.14,1.11.3,,,,,
,,,,,,• 생산 시간: 17 → 18,1.11.3,,,,,• 소환 시간: 20 → 15,,,,,,히드라리스크,,,,,,
,,,,,,메딕,,,,,, • 체력: 200/200 → 250/250,,,,,, • 공격 주기: 0.67 → 0.74,,,,,,
,,,,,,• 생산 시간: 17 → 18,1.11.3,,,,,아비터 트라이뷰널,,,,,,디바우러,,,,,,
,,,,,, • 힐 에너지 소모량: 초당 8.4 → 초당 6.7,,,,,, • 비용: 200/150 → 250/200,,,,,, • 체력: 250 → 275,,,,,,
,,,,,, • 카두세우스 반응로 연구 비용: 100/100 → 50/50,,,,,,질럿,,,,,, • 방어력: 2 → 3,,,,,,
,,,,,, • 카두세우스 반응로 연구 시간: 57 → 46,,,,,,• 보호막/체력: 70/100 → 60/100 → 65/100,1.11.2 / 1.11.3,,,,, • 공격력,,,,,,
,,,,,,고스트,,,,,,드라군,,,,,,   ◦ 기본: 20.25 → 22.5,,,,,,
,,,,,, • 락다운 지속 시간: 29.6 → 27,,,,,,• 특이점 장전 개발 시간: 107 → 125,1.11.2,,,,,   ◦ 경장갑: 16.875 → 18.75,,,,,,
,,,,,,드랍십,,,,,,하이 템플러,,,,,,   ◦ 중장갑: 27 → 30,,,,,,
,,,,,, • 비용: 100/75 → 100/25,,,,,,• 사이오닉 스톰 선딜: 0.13 → 0.3,1.11.2,,,,,   ◦ 보호막: 21.6 → 24,,,,,,
,,,,,,배틀크루저,,,,,,리버,,,,,, • 공격력 업그레이드 수치: +2 → +3,,,,,,
,,,,,, • 공격 주기: 0.8 → 0.84,,,,,, • 공격력: 100 → 105 (보호막 +50),,,,,,,,,,,,
,,,,,,,,,,,, • 스캐럽 공격력 증가 개발의 보너스 공격력: 25 → 20 (보호막 +35),,,,,,,,,,,,
,,,,,,,,,,,,옵저버,,,,,,,,,,,,
,,,,,,,,,,,,• 생산 시간: 14 → 10,,,,,,,,,,,,
,,,,,,,,,,,, • 중력 가속기 개발 비용: 100/100 → 50/50,,,,,,,,,,,,
,,,,,,,,,,,, • 탐지기 배열 개발 비용: 100/100 → 50/50,,,,,,,,,,,,
,,,,,,,,,,,,스카웃,,,,,,,,,,,,
,,,,,,,,,,,, • 지상 공격력: 9 → 10 (보호막 +5),,,,,,,,,,,,
,,,,,,,,,,,, • 지상 공격 주기: 1.21 → 1.34,,,,,,,,,,,,
,,,,,,,,,,,,캐리어,,,,,,,,,,,,
,,,,,,,,,,,, • 캐리어 수용력 증가 개발 비용: 100/100 → 200/200,,,,,,,,,,,,
,,,,,,,,,,,, • 캐리어 수용력 증가 개발 시간: 57 → 64,,,,,,,,,,,,
1.10 (24.10.22)  / 1.10.2 (11.06),,,,,,,,,,,,,,,,,,,,,,,,
스1 일꾼,,,,,,고스트,,,,,,실드 배터리,,,,,,히드라리스크,,,,,,
 • 가속도: 3.7632 → 4.1125 (스2 일꾼 가속도: 3.5),,,,,, • 락다운 지속 시간: 32.9 → 29.6,,,,,, • 보호막 재충전: 수동 시전 → 자동 시전,,,,,, • 공격 투사체 삭제 (즉발 공격),,,,,,
    (스타2 대비 자원 채취율 5% → 6%),,,,,[[PATCH_NO_AUTO_DIVIDER]],발키리,1.10.2,,,,, • 보호막 재충전 에너지 소모량 / 보호막 회복량: 초당 56 / 112 → 초당 9.33 / 20,,,,,,럴커,,,,,,
,,,,,, • 이제 공격 중에 이동할 수 없음,,,,,,셔틀,,,,,, • 체력: 145 → 140,,,,,,
,,,,,, • 공격 선딜레이: 0.12 → 0.0446,,,,,, • 들이기 범위: 1 → 2.5,,,,,, • 공격 사거리: 7.5 → 7,,,,,,
,,,,,, • 공격 후딜레이: 0.18 → 1,,,,,, • 내보내기 속도: 0.71 → 0.64,,,,,,,,,,,,
,,,,,, • 미사일 크기 증가,,,,,,,,,,,,,,,,,,
,,,,,, • 발키리의 감속이 즉시 이루어지던 문제 수정,,,,,,,,,,,,,,,,,,
1.9 (24.10.05),,,,,,,,,,,,,,,,,,,,,,,,
스1 일꾼,,,,,,컴샛 스테이션,,,,,,질럿,,,,,,저글링,,,,,,
 • 가속도: 4.725 → 2.688 (스2 일꾼 가속도: 3.5),,,,,,• 부착 시간: 21 → 18,,,,,, • 공격 주기: 0.98 → 0.89,,,,,, • 공격 주기: 0.407 → 0.414,,,,,,
    (스타2 대비 자원 채취율 9% → 5%),,,,,[[PATCH_NO_AUTO_DIVIDER]], • 비용: 50/50 → 50/25,,,,,,하이 템플러,,,,,, • 아드레날린 분비선 공격 속도 증가량: 45% → 40%,,,,,,
,,,,,,아머리,,,,,, • 사이오닉 스톰 개발 비용: 175/175 → 150/150,,,,,,럴커,,,,,,
,,,,,,• 건설 시간: 46 → 39,,,,,,다크 아칸,,,,,, • 체력: 140 → 145,,,,,,
,,,,,,사이언스 퍼실리티,,,,,, • 마인드 컨트롤 개발 비용: 200/200 → 150/150,,,,,, • 공격 사거리: 7 → 7.5,,,,,,
,,,,,,• 건설 시간: 43 → 39,,,,,,• 이제 아칸 및 다크 아칸이 합체한 유닛들의 상태 이상을 그대로 이어 받음,,,,,,스커지,,,,,,
,,,,,,피직스 랩,,,,,,셔틀,,,,,, • 다른 지상 유닛과 함께 있을 때 적 지상 유닛에게 자동으로 타겟팅되지 않음,,,,,,
,,,,,,,,,,,, • 비용: 175 → 150,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,• 건설 시간: 25 → 18,,,,,,리버,,,,,,가디언,,,,,,
,,,,,, • 비용: 50/50 → 50/25,,,,,, • 리버가 스타1때와 더 비슷하게 행동하도록 변경,,,,,, • 공격 선딜레이: 0.14 → 0.12,,,,,,
,,,,,,스팀팩,,,,,,,,,,,,,,,,,,
,,,,,, • 연구 시간: 57 → 54,,,,,, • 더 이상 리버가 직접 닿을 수 없는 대상을 자동으로 타겟팅하지 않음,,,,,,,,,,,,
,,,,,,마린,,,,,, • 이제 첫 스캐럽이 터지기 전까지 다음 스캐럽이 발사되지 못함,,,,,,,,,,,,
,,,,,, • U-238 탄환 연구 시간: 79 → 71,,,,,,아비터,,,,,,,,,,,,
,,,,,,메딕,,,,,, • 스테이시스 필드가 영웅 속성 유닛을 대상으로 삼지 못함,,,,,,,,,,,,
,,,,,, • 체력: 60 → 65,,,,,,,,,,,,,,,,,,
,,,,,, • 이동 속도: 3.43 → 3.94,,,,,,,,,,,,,,,,,,
,,,,,,고스트,,,,,,,,,,,,,,,,,,
,,,,,, • 체력: 55 → 60,,,,,,,,,,,,,,,,,,
,,,,,, • 이동 속도: 3.15 → 3.94,,,,,,,,,,,,,,,,,,
,,,,,, • 뉴클리어 스트라이크 공격력: 기본450 / 경장300 / 중장600 → 500 또는 전체 체력의 2/3 중 더 큰 값,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,골리앗,,,,,,,,,,,,,,,,,,
,,,,,, • 카론 부스터 연구 시간: 79 → 71,,,,,,,,,,,,,,,,,,
,,,,,,사이언스 베슬,,,,,,,,,,,,,,,,,,
,,,,,,• 생산 시간: 39 → 34,,,,,,,,,,,,,,,,,,
,,,,,, • 이래디에이트 연구 시간: 79 → 59,,,,,,,,,,,,,,,,,,
,,,,,, • 타이탄 반응로 연구 비용: 150/150 → 100/100,,,,,,,,,,,,,,,,,,
1.8 (24.08.29)  /  1.8.1 (09.06),,,,,,,,,,,,,,,,,,,,,,,,
스1 모든 에너지 업그레이드,,,,,,배럭,,,,,,플릿 비콘,,,,,,나이더스 커널,,,,,,
 • 초기 에너지 증가: 12 → 25,,,,,,• 건설 시간: 51 → 48,,,,,,• 소환 시간: 43 → 36,,,,,, • 비용: 150 → 100,,,,,,
,,,,,,스팀팩,,,,,,아비터 트라이뷰널,,,,,,• 변이 시간: 25 → 20,,,,,,
,,,,,, • 공격 주기 증가: 50% → 100%,,,,,,• 소환 시간: 40 → 36,,,,,,• 출구 생성 시간: 14 → 11,,,,,,
,,,,,,마린,,,,,,아콘 & 다크 아콘,,,,,,히드라리스크,,,,,,
,,,,,, • 체력: 45 → 40 → 45,,1.8.1,,,, • 반경: 1 → 0.75,,,,,, • 공격 주기: 0.74 → 0.67,,,,,,
,,,,,,벌쳐,,,,,,리버,,,,,, • 공격 사거리: 5 → 4 → 5,,1.8.1,,,,
,,,,,, • 공격 주기: 1.43 → 1.36,,,,,, • 반경: 0.8215 → 0.75,,,,,, • 공격 선딜레이: 0.15 → 0.06,,,,,,
,,,,,, • 스파이더 마인 체력: 20 → 25,,,,,,셔틀,,,,,,럴커,,,,,,
,,,,,,골리앗,,,,,,• 생산 시간: 36 → 33,,,,,, • 반경: 0.75 → 0.625,,,,,,
,,,,,, • 지상 공격 주기: 0.98 → 0.88,,,,,,커세어,,,,,, • 럴커 에그 반경: 0.5 → 0.625,,,,,,
,,,,,, • 카론 부스터 보너스 사거리: 3 → 2,,,,,, • 초기 에너지: 50 → 75,,,,,,스커지,,,,,,
,,,,,,발키리,,,,,, • 디스럽션 웹 개발 시간: 64 → 57,,,,,, • 체력: 25 → 30,,,,,,
,,,,,, • 미사일 발사 간격 단축,,,,,, • 디스럽션 웹 개발 비용: 100/150 → 50/50,,,,,,디바우러,,,,,,
,,,,,, • 미사일 속도 증가,,,,,,,,,,,, • 변이 시간: 25 → 24,,,,,,
1.7 (24.08.05),,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,벙커,,,,,,질럿,,,,,,크립 콜로니,,,,,,
,,,,,,• 건설 시간: 21 → 29,,,,,,• 소환 시간: 27 → 24,,,,,, • 비용: 75 → 50,,,,,,
,,,,,, • 체력: 350 → 400,,,,,,하이 템플러,,,,,,성큰 콜로니,,,,,,
,,,,,,컨트롤 타워,,,,,, • 할루시네이션 에너지 소모량: 75 → 50,,,,,, • 체력: 300 → 350,,,,,,
,,,,,, • 비용: 50/50 → 50/25,,,,,, • 할루시네이션 개발 비용: 100/100 → 50/50,,,,,, • 공격 사거리: 7 → 7.5,,,,,,
,,,,,,• 부착 시간: 21 → 18,,,,,, • 할루시네이션 개발 시간: 64 → 57,,,,,,스포어 콜로니,,,,,,
,,,,,,사이언스 퍼실리티,,,,,,다크 아콘,,,,,, • 비용: 50 → 25,,,,,,
,,,,,,• 건설 시간: 46 → 43,,,,,,• 보호막/체력: 200/25 → 225/25,,,,,, • 공격 사거리: 8 → 8.5,,,,,,
,,,,,,코버트 옵스,,,,,, • 마엘스트롬 지속 시간: 6.4 → 7.9,,,,,,에볼루션 챔버,,,,,,
,,,,,, • 비용: 50/50 → 50/25,,,,,, • 마엘스트롬 개발 시간: 69 → 57,,,,,,• 변이 시간: 25 → 20,,,,,,
,,,,,,• 부착 시간: 25 → 18,,,,,,리버,,,,,,스파이어,,,,,,
,,,,,,스팀팩,,,,,,• 생산 시간: 47 → 39,,,,,, • 비용: 200/150 → 150/100,,,,,,
,,,,,, • 연구 시간: 79 → 57,,,,,, • 스캐럽 공격력 증가 개발 비용: 150/150 → 125/125,,,,,,그레이터 스파이어,,,,,,
,,,,,,마린,,,,,, • 스캐럽 공격력 증가 개발 시간: 100 → 79,,,,,,• 변이 시간: 71 → 57,,,,,,
,,,,,,• 생산 시간: 18 → 17,,,,,, • 리버 수용력 증가 개발 비용: 150/150 → 100/100,,,,,,퀸즈 네스트,,,,,,
,,,,,, • U-238 탄환 연구 비용: 150/100 → 100/100,,,,,, • 리버 수용력 증가 개발 시간: 93 → 57,,,,,, • 비용: 150/100 → 100/100,,,,,,
,,,,,, • U-238 탄환 연구 시간: 67 → 79,,,,,,셔틀,,,,,,오버로드,,,,,,
,,,,,,파이어뱃,,,,,, • 중력 구동기 개발 비용: 150/150 → 100/100,,,,,, • 배주머니 진화 시간: 93 → 71,,,,,,
,,,,,,• 생산 시간: 19 → 17,,,,,,캐리어,,,,,,저글링,,,,,,
,,,,,, • 체력: 60 → 65,,,,,, • 인터셉터 출격 지연 시간: 0.41 → 0.18,,,,,, • 공격 주기: 0.43 → 0.41,,,,,,
,,,,,,메딕,,,,,,아비터,,,,,, • 대사 촉진 진화 시간: 74 → 71,,,,,,
,,,,,,• 생산 시간: 18 → 17,,,,,,• 소환 시간: 75 → 69,,,,,,히드라리스크,,,,,,
,,,,,, • 공격 대상 우선 순위: 20 → 18,,,,,,,,,,,, • 공격 사거리: 4 → 5,,,,,,
,,,,,,벌쳐,,,,,,,,,,,, • 가시 홈 진화 보너스 사거리: +2 → +1,,,,,,
,,,,,,• 생산 시간: 21 → 19,,,,,,,,,,,, • 럴커 진화 비용: 200/200 → 150/150,,,,,,
,,,,,,시즈 탱크,,,,,,,,,,,,럴커,,,,,,
,,,,,, • 탱크 모드 공격 주기: 1.65 → 1.58,,,,,,,,,,,, • 변이 시간: 18 → 15,,,,,,
,,,,,, • 시즈 모드 공격 주기: 3.01 → 2.7,,,,,,,,,,,, • 체력: 135 → 140,,,,,,
,,,,,, • 시즈 모드 연구 비용: 100/100 → 50/50,,,,,,,,,,,,디파일러,,,,,,
,,,,,,골리앗,,,,,,,,,,,, • 체력: 80 → 90,,,,,,
,,,,,,• 생산 시간: 24 → 22,,,,,,,,,,,, • 플레이그 선딜 제거,,,,,,
,,,,,,레이스,,,,,,,,,,,,,,,,,,
,,,,,,• 생산 시간: 30 → 27,,,,,,,,,,,,,,,,,,
,,,,,,드랍십,,,,,,,,,,,,,,,,,,
,,,,,,• 생산 시간: 30 → 27,,,,,,,,,,,,,,,,,,
,,,,,,발키리,,,,,,,,,,,,,,,,,,
,,,,,,• 생산 시간: 36 → 33,,,,,,,,,,,,,,,,,,
,,,,,,사이언스 베슬,,,,,,,,,,,,,,,,,,
,,,,,, • 비용: 100/225 → 100/200,,,,,,,,,,,,,,,,,,
,,,,,,• 생산 시간: 43 → 39,,,,,,,,,,,,,,,,,,
,,,,,, • EMP 쇼크웨이브 연구 시간: 100 → 79,,,,,,,,,,,,,,,,,,
,,,,,, • 이래디에이트 연구 비용: 200/200 → 150/150,,,,,,,,,,,,,,,,,,
1.6 (24.07.16),,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,배럭,,,,,,프로브,,,,,,드론,,,,,,
,,,,,,• 건설 시간: 54 → 51,,,,,,• 공격 주기: 0.98 → 1.07 (스2 일꾼과 동일),,,,,,• 공격 주기: 0.98 → 1.07 (스2 일꾼과 동일),,,,,,
,,,,,,팩토리,,,,,, • 공격 사거리: 1 → 0.5,,,,,, • 공격 사거리: 1 → 0.5,,,,,,
,,,,,,• 건설 시간: 36 → 39,,,,,,질럿,,,,,,,,,,,,
,,,,,,머신 샵,,,,,,,,,,,,,,,,,,
,,,,,,• 부착 시간: 25 → 18,,,,,,• 보호막/체력: 65/100 → 70/100,,,,,,,,,,,,
,,,,,,• 비용: 50/50 → 50/25,,,,,,,,,,,,,,,,,,
,,,,,,SCV,,,,,,,,,,,,,,,,,,
,,,,,,• 공격 주기: 0.98 → 1.07 (스2 일꾼과 동일),,,,,,,,,,,,,,,,,,
,,,,,,파이어뱃,,,,,,,,,,,,,,,,,,
,,,,,, • 방어력: 0 → 1,,,,,,,,,,,,,,,,,,
,,,,,,벌쳐,,,,,,,,,,,,,,,,,,
,,,,,, • 스파이더 마인 발동 사거리: 2.5 → 2.75,,,,,,,,,,,,,,,,,,
1.5 (24.06.15) /  1.5.1  /  1.5.2,,,,,,,,,,,,,,,,,,,,,,,,
스1 일꾼,,,,,,컴샛 스테이션,,,,,,플릿 비콘,,,,,,스포닝 풀,,,,,,
 • 가속도: 5.8625 → 4.725 (스2 일꾼 가속도: 3.5),,,,,,• 에너지 재생량: 0.7 → 0.7875 (오류값 수정),1.5.2,,,,,• 비용: 300/200 → 250/200,,,,,,• 변이 시간: 46 → 54,,,,,,
    (스타2 대비 자원 채취율 12% → 9%),,,,,[[PATCH_NO_AUTO_DIVIDER]],배럭,,,,,,질럿,,,,,,성큰 콜로니,,,,,,
폭발형·진동형,,,,,,• 건설 시간: 46 → 54,,,,,,• 보호막/체력: 70/100 → 65/100,,,,,,• 변이 시간: 25 → 13,,,,,,
 • 보호막 피해 계수: 100% → 80%,,,,,,아카데미,,,,,,"• 다리 강화 효과: 이동 속도 60%, 공격 주기 10% 증가 → 이동 속도 62% 증가",,,,,,스포어 콜로니,,,,,,
 • 보호막이 있는 중장갑 유닛에 대한 폭발형 공격력은 변함 없음,,,,,,• 건설 시간: 36 → 29,,,,,,드라군,,,,,, • 공격력: 25 → 20,,,,,,
 • 보호막이 있는 경장갑 유닛에 대한 진동형 공격력은 변함 없음,,,,,,팩토리,,,,,,• 소환 시간: 30 → 27,1.5.1,,,,,그레이터 스파이어,,,,,,
,,,,,,• 건설 시간: 43 → 36,,,,,, • 이동 속도: 4.13 → 4.11 (오류값 수정),,,,,, • 비용: 50/150 → 100/150 (오류값 수정),,,,,,
,,,,,,스팀팩,1.5.1,,,,, • 특이점 장전 개발 시간: 71 → 107,,,,,,라바,,,,,,
,,,,,, • 연구 시간: 54 → 79,,,,,,하이 템플러,,,,,, • 생성 시간: 10 → 10.7 → 10,,1.5.1,,,,
,,,,,,마린,,,,,, • 사이오닉 스톰 선딜 제거,,,,,,오버로드,,,,,,
,,,,,, • U-238 탄환 연구 비용: 50/100 → 150/100,,,,,,셔틀,,,,,," • 안테나 진화 시야, 탐지 범위 증가량: 2 → 3",,,,,,
,,,,,,파이어뱃,,,,,, • 비용: 200 → 175,,,,,, • 기낭 갑피 진화 이동 속도 증가량: 191.5% 증가 → 269.3% 증가,,,,,,
,,,,,, • 체력: 55 → 60,,,,,, • 이동 속도(기본/속업): 3.48 / 5.22 → 3.5 / 5.25 (오류값 수정),,,,,,저글링,,,,,,
,,,,,, • 방어력: 1 → 0,1.5.1,,,,,리버,,,,,, • 대사 촉진 진화 시간: 79 → 74,,,,,,
,,,,,,메딕,,,,,, • 이동 속도: 1.29 → 1.5,,,,,,히드라리스크,,,,,,
,,,,,, • 힐 시전 사거리: 2 → 3,,,,,, • 스캐럽 이동 속도: 11.2 → 12.6,,,,,, • 이동 속도(기본/발업): 2.76 / 4.13 → 2.89 / 4.33 (오류값 수정),,,,,,
,,,,,, • 이동 속도: 3.15 → 3.43,,,,,, • 스캐럽 생산 자동 시전 기능 제거,,,,,, • 가시 홈 진화 시간: 121 → 100,,,,,,
,,,,,, • 리스토레이션 시전 사거리: 2 → 6,,,,,, • 셔틀에 스캐럽 생산 버튼 추가,,,,,,럴커,,,,,,
,,,,,,고스트,,,,,,다크 아콘,,,,,, • 체력: 125 → 135,,1.5.1,,,,
,,,,,, • 락다운 지속 시간: 46.8 → 32.9,,,,,, • 초기 에너지: 50 → 75,,,,,, • 공격 사거리: 8 → 7,,,,,,
,,,,,,벌쳐,,,,,, • 마인드 컨트롤 시전 사거리: 8 → 9,,,,,,뮤탈리스크,,,,,,
,,,,,, • 공격 주기: 1.34 → 1.43,,,,,, • 마엘스트롬 지속 시간: 7.9 → 6.4,,,,,, • 분리 반경: 0.6875 → 0.4,,,,,,
,,,,,, • 스파이더 마인 발동 사거리: 3 → 2.5,,,1.5.1,,, • 마엘스트롬 개발 시간: 79 → 69,,,,,,가디언,,,,,,
,,,,,,골리앗,,,,,,스카웃,,,,,, • 변이 시간: 27 → 24,,,,,,
,,,,,,• 생산 시간: 29 → 24,,,,,, • 비용: 250/100 → 200/100,,,,,, • 이동 속도: 1.97 → 2.27,,,,,,
,,,,,, • 이동 속도: 3.54 → 3.67 (오류값 수정),,,,,,• 소환 시간: 43 → 36,,,,,, • 공격력: 20 → 25,,,,,,
,,,,,, • 카론 부스터 연구 보너스 사거리: +4 → +3,,,,,, • 시야: 9 → 10,,,,,,디바우러,,,,,,
,,,,,,시즈 탱크,,,,,, • 이동 속도(기본/속업): 3.94 / 5.23 → 4.72 / 5.91,,,,,, • 변이 시간: 29 → 25,,,,,,
,,,,,,• 생산 시간: 29 → 24 → 27,1.5.1,,,,, • 방어력: 1 → 0,,,,,, • 공격력,,,,,,
,,,,,, • 시즈 모드 공격 사거리: 14 → 13.5,,,,,, • 지상 공격 사거리: 5 → 4,,,,,,   ◦ 기본: 18.75 → 20.25,,,,,,
,,,,,, • 시즈 모드 연구 시간: 43 → 39,,,,,, • 에이피얼 탐지기 개발 비용: 100/100 → 50/50,,,,,,   ◦ 경장갑: 15.625 → 16.875,,,,,,
,,,,,,드랍십,,,,,, • 에이피얼 탐지기 개발 시간: 79 → 36,,,,,,   ◦ 중장갑: 25 → 27,,,,,,
